1487205079,amenity=restaurant,-325797.961579903,4457106.82758589
1493881695,"amenity=restaurant,name:en=Made in Beijing",-314180.867959102,4470561.18794655
1504017605,amenity=restaurant,-314143.353686223,4473941.8568016
1561196463,amenity=restaurant,-325949.387431285,4474745.72519235
1570436999,amenity=restaurant,-325070.175417982,4469570.82216303
1661724059,amenity=restaurant,-321850.111776421,4452159.8722883
1678269043,amenity=restaurant,-326861.867054069,4468987.86253
1678269072,amenity=restaurant,-326891.734907118,4469016.60881582
1678269095,amenity=restaurant,-326419.446899137,4469235.92892784
1678269099,amenity=restaurant,-326374.58663128,4468842.39229919
1678269102,amenity=restaurant,-326903.319229646,4469012.78481606
1678269115,amenity=restaurant,-326019.398721767,4469352.00544546
1688751291,"amenity=restaurant,name:en=rest. quanjude",-334590.320699137,4464951.3528906
1688751294,amenity=restaurant,-333900.947665516,4466108.96677169
1709481688,amenity=restaurant,-326012.794031942,4460741.27842214
1709500740,amenity=restaurant,-326181.022148316,4460739.7028912
1709500893,amenity=restaurant,-326199.517224361,4460740.79558751
1709501828,amenity=restaurant,-325959.295673363,4461095.00972439
1709508205,amenity=restaurant,-326032.344619883,4460743.19533975
1709521419,amenity=restaurant,-325260.527366921,4463577.98372774
1709521424,amenity=restaurant,-325259.265859066,4463606.58929167
1709525112,amenity=restaurant,-325625.316044852,4464075.23739983
1709525122,amenity=restaurant,-325624.433104649,4464081.58361434
1728015912,amenity=restaurant,-333727.678095769,4464079.43280214
1737610091,amenity=restaurant,-325459.620072967,4461672.82775055
1742670815,amenity=restaurant,-325539.499822548,4461477.70589513
1747322822,amenity=restaurant,-318520.976526715,4467112.2544107
1761791511,amenity=restaurant,-318366.325560603,4460329.08642629
1761846122,amenity=restaurant,-319957.613305584,4473231.13732132
1785670657,amenity=restaurant,-324417.10723322,4474463.66196621
1785671175,amenity=restaurant,-324287.069343937,4474454.54598366
1785698082,amenity=restaurant,-324425.721332866,4474499.77838053
1785698089,amenity=restaurant,-324222.73748695,4474647.92461498
1785698914,amenity=restaurant,-324356.424873756,4474891.63630249
1785711097,amenity=restaurant,-324961.096806991,4474556.67282884
1785734499,amenity=restaurant,-324211.403884812,4474598.55883953
1787115896,amenity=restaurant,-324983.982533572,4474631.62193235
1787289954,amenity=restaurant,-324825.96554133,4475453.6317564
1787291733,amenity=restaurant,-324722.353963338,4475279.38815188
1787291738,amenity=restaurant,-324721.985500692,4475299.71217034
1787514203,amenity=restaurant,-325098.82605628,4474404.36791543
1787514368,amenity=restaurant,-325222.385484267,4474409.08312908
1787515225,amenity=restaurant,-325261.493233049,4474399.93403938
1787515234,amenity=restaurant,-325207.316301863,4474376.88828924
1787516001,amenity=restaurant,-325133.334136991,4474556.257112
1787516006,amenity=restaurant,-325133.239773565,4474582.62604333
1787516021,amenity=restaurant,-325070.308957368,4474576.43131986
1787517880,amenity=restaurant,-325153.588090628,4475603.08043774
1787518694,amenity=restaurant,-325011.603088654,4475465.37309645
1787521170,amenity=restaurant,-325010.812907673,4475336.62303238
1801726655,amenity=restaurant,-314202.234919357,4463464.46205707
1811342367,amenity=restaurant,-333270.698127861,4464970.44201604
1817691530,amenity=restaurant,-334626.636603201,4469567.67815393
1827348393,amenity=restaurant,-318149.096925302,4463872.11586033
1827420132,amenity=restaurant,-325981.355043677,4473527.27641971
1849395693,amenity=restaurant,-321712.552028298,4459768.86010783
1852933749,amenity=restaurant,-323811.577285071,4458795.30908485
1924725186,amenity=restaurant,-324015.546170256,4469877.24507332
1933312339,amenity=restaurant,-325738.672366387,4471827.53729567
1964289923,amenity=restaurant,-333602.485258202,4466012.63828528
1964289927,amenity=restaurant,-334303.824267118,4465003.50204422
1964359767,amenity=restaurant,-333542.722637609,4466721.27424363
1964359768,amenity=restaurant,-333394.913010004,4466807.06176238
1964359783,amenity=restaurant,-332888.693371131,4466777.88586668
1979315350,amenity=restaurant,-333174.802786023,4466799.48962035
1993340074,amenity=restaurant,-329107.780598999,4473533.41600478
2010074632,amenity=restaurant,-319672.976488331,4465398.92374092
2021079432,amenity=restaurant,-325447.268502623,4461781.97122195
2025986946,amenity=restaurant,-311822.743102468,4469930.36456941
2054485372,amenity=restaurant,-316933.89676063,4469308.98131958
2072748280,amenity=restaurant,-333894.28658283,4466662.97041239
2084556327,amenity=restaurant,-333646.432852036,4465097.64217359
2095767940,amenity=restaurant,-317049.651598776,4466338.78329445
2095767941,amenity=restaurant,-317082.873057184,4466343.30639557
2095767942,amenity=restaurant,-317123.272302766,4466307.38215224
2099773287,amenity=restaurant,-319620.106988221,4461749.48497281
2101275740,amenity=restaurant,-333815.459584021,4465195.44099489
2102380969,amenity=restaurant,-326604.51487415,4468491.22070993
2115898056,amenity=restaurant,-332256.428005127,4465465.16277588
2126053462,amenity=restaurant,-322607.864261224,4462773.99914833
2136969298,amenity=restaurant,-334161.453002996,4464152.92150054
2136969300,amenity=restaurant,-334174.683307023,4464187.0518318
2138466223,amenity=restaurant,-331111.472678504,4464852.23589398
2173856440,"amenity=restaurant,name:en=Jazz Island Coffee",-318976.358482901,4467139.02384236
2185439888,amenity=restaurant,-322703.470648494,4473992.45935359
2185439896,amenity=restaurant,-322947.443831993,4474301.38329712
2192133661,amenity=restaurant,-329338.369305208,4473053.8124638
2197107177,amenity=restaurant,-329412.164467469,4473247.00574024
2250094134,amenity=restaurant,-323417.896956394,4471973.73062378
2250115555,amenity=restaurant,-317495.878261482,4463273.95017464
2250130633,amenity=restaurant,-319848.575995473,4467790.97986761
2250187731,amenity=restaurant,-324359.506555818,4464215.77750878
2280265272,amenity=restaurant,-323804.015507262,4468388.41622455
2290534961,amenity=restaurant,-311822.028334803,4472214.95083061
2290534973,amenity=restaurant,-311540.387480076,4472302.61171309
2306918613,amenity=restaurant,-316353.305386918,4468567.02296456
2309054758,amenity=restaurant,-316035.994074382,4474017.17716665
2335158199,amenity=restaurant,-323427.948300545,4462885.88239889
2335158236,amenity=restaurant,-323254.845559276,4462865.49742582
2358561828,amenity=restaurant,-317728.762579597,4459499.32741338
2371610164,"amenity=restaurant,name:en=Bai Jia Da Yuan",-329316.000818535,4472499.82886401
2387120839,amenity=restaurant,-321309.91516844,4458771.53822276
2390983620,amenity=restaurant,-318176.088149972,4466470.34956463
2391625255,amenity=restaurant,-324358.84134621,4462894.34224145
2391625259,amenity=restaurant,-324319.672235419,4462931.58120481
2399974590,amenity=restaurant,-314889.955512363,4467544.16494044
2400182176,amenity=restaurant,-314848.809502594,4466868.94168503
2400198397,amenity=restaurant,-314356.812655183,4465992.27550106
2400198398,amenity=restaurant,-314497.41518568,4465903.31237956
2400212044,amenity=restaurant,-315426.484592602,4466079.88548291
2404710448,amenity=restaurant,-315278.092358441,4466360.88878688
2404818394,amenity=restaurant,-314682.089493874,4466199.11262
2408411362,amenity=restaurant,-315196.164790526,4466253.88908803
2408411363,amenity=restaurant,-315245.955693428,4466257.85910087
2408411366,amenity=restaurant,-315302.59945007,4466349.185958
2408411367,amenity=restaurant,-315270.490725072,4466267.45044696
2408411369,"amenity=restaurant,name:en=Alioolio Italian Restaurant",-315326.082250508,4466226.20951931
2411795886,amenity=restaurant,-315408.224312784,4466130.52077887
2411798864,amenity=restaurant,-315202.653224355,4467529.47978552
2414692510,amenity=restaurant,-316514.335773452,4462895.41048457
2417593809,amenity=restaurant,-317729.977338385,4463507.34908556
2418894052,amenity=restaurant,-317296.21478176,4464002.95868026
2418894063,amenity=restaurant,-316975.380166289,4463703.1573698
2418894065,amenity=restaurant,-317445.819703614,4464071.04381666
2418894067,amenity=restaurant,-317630.690108066,4464119.50947282
2418894069,amenity=restaurant,-317627.67295624,4464195.04266699
2420792925,amenity=restaurant,-316409.772496358,4463031.02831444
2425478605,amenity=restaurant,-321286.444470386,4465723.46751699
2425503458,amenity=restaurant,-317390.948447304,4467365.64802793
2425571714,amenity=restaurant,-320251.359318288,4467409.07934244
2426743540,amenity=restaurant,-316880.984286314,4451001.63483098
2426743549,amenity=restaurant,-316573.811917773,4451011.80778846
2426743565,amenity=restaurant,-315243.896385675,4451298.59720149
2426743566,amenity=restaurant,-313899.397255208,4450337.81984818
2442565651,amenity=restaurant,-323028.316311904,4473406.01141343
2450171321,"amenity=restaurant,name:en=Bao Yuan Dumpling Restaurant",-315770.489246766,4467208.08944911
2452406288,amenity=restaurant,-314324.084173762,4450938.6566394
2452435928,"amenity=restaurant,name:en=Dongbei Xiangcun Renjia",-318413.793446784,4466490.3788664
2453844006,amenity=restaurant,-324018.795971473,4456528.61597524
2453859175,amenity=restaurant,-323516.928183755,4456807.61157334
2458220603,amenity=restaurant,-314921.940241178,4447385.18647773
2458220610,amenity=restaurant,-314911.365576383,4447377.73827083
2458220611,amenity=restaurant,-314903.866001247,4447372.24054617
2458220843,amenity=restaurant,-315016.400090663,4449793.26048375
2458220844,amenity=restaurant,-315072.523229434,4449798.12786844
2459514540,amenity=restaurant,-314520.354415611,4446710.51082437
2459514544,amenity=restaurant,-314019.361824213,4450625.54827607
2459514545,amenity=restaurant,-314868.744528262,4450921.27090766
2459534214,"amenity=restaurant,name:en=Yan Lan Lou Restaurant",-319158.331316224,4466308.18183556
2463550014,amenity=restaurant,-320880.394465408,4474229.23702177
2463556220,amenity=restaurant,-315905.628672232,4446732.67691584
2466140495,amenity=restaurant,-317072.978895894,4452047.40264263
2466276580,amenity=restaurant,-313102.599764545,4448478.07350612
2467339105,"amenity=restaurant,name:en=Hua's Restaurant",-316015.369789384,4462989.8883911
2470123906,amenity=restaurant,-315027.721660168,4449770.52769086
2481180639,amenity=restaurant,-314517.134904956,4446722.9777567
2481280150,"amenity=restaurant,name:en=Green Tea Restaurant",-318562.801026979,4464840.67861619
2482406775,"amenity=restaurant,name:en=Pizza Hut",-319602.893217047,4451856.11088232
2483306847,amenity=restaurant,-317198.585360692,4459801.09103543
2483306898,amenity=restaurant,-317351.475582817,4459374.75440283
2485222839,amenity=restaurant,-328918.010750861,4473543.0564138
2489355270,amenity=restaurant,-316457.962849604,4451146.48277616
2490527780,amenity=restaurant,-315652.573919524,4451457.80067295
2490527781,amenity=restaurant,-316592.704816241,4451066.90071019
2490612777,amenity=restaurant,-318614.741094117,4466535.68117404
2491770358,amenity=restaurant,-314718.634382646,4473220.32131104
2491874685,"amenity=restaurant,name:en=Jing Pin Jia Chang",-318313.105509543,4466199.78661796
2491934855,amenity=restaurant,-329296.466643472,4472893.69500763
2492158968,amenity=restaurant,-317546.538736344,4459287.89694081
2493417298,amenity=restaurant,-324390.472048778,4464268.80672705
2493863699,amenity=restaurant,-315054.209527308,4446538.06293479
2494625239,amenity=restaurant,-322649.213069685,4473860.38113698
2496303181,amenity=restaurant,-320366.910853832,4457840.846797
2496303312,amenity=restaurant,-319440.934052183,4457534.86867897
2496303329,amenity=restaurant,-319006.402843487,4455119.29230296
2496303747,amenity=restaurant,-316583.330706236,4451050.11989353
2497153809,amenity=restaurant,-318491.744655916,4466540.00460856
2497153812,amenity=restaurant,-318665.441699263,4466532.25014303
2497153816,amenity=restaurant,-318354.499930861,4466829.27785561
2497153818,"amenity=restaurant,name:en=Meizhou Dongpo Restaurant",-317936.684852103,4466716.84506484
2502382336,amenity=restaurant,-316604.784038782,4451093.26078345
2509063148,amenity=restaurant,-318195.130239558,4466187.71229818
2513551882,amenity=restaurant,-318572.205849548,4466568.9133316
2513551913,amenity=restaurant,-318404.407141385,4466736.94810528
2515010973,amenity=restaurant,-319462.105197833,4463088.15356457
2515011084,amenity=restaurant,-319424.767775503,4463085.12648391
2515011142,amenity=restaurant,-317147.710484679,4451921.1843717
2517188070,amenity=restaurant,-317452.082065077,4458710.2900106
2518362483,amenity=restaurant,-314684.899459991,4450929.68727258
2518362522,amenity=restaurant,-315218.588397682,4450744.00742647
2518362577,amenity=restaurant,-314697.472561703,4450910.65754316
2518362608,amenity=restaurant,-314645.681801258,4450925.73171049
2519732000,amenity=restaurant,-318555.446720307,4466946.01799956
2519732039,amenity=restaurant,-318520.516448373,4466942.23744633
2519732094,amenity=restaurant,-318507.549076938,4466941.75737757
2520627658,amenity=restaurant,-318191.132101198,4466474.47666416
2523345741,amenity=restaurant,-318828.224739473,4456827.83589877
2523345770,amenity=restaurant,-318825.637792386,4456109.64796886
2524995144,amenity=restaurant,-325615.350997325,4459452.18271124
2524995153,amenity=restaurant,-320792.637756703,4457985.21204474
2525603099,amenity=restaurant,-319204.23225564,4470561.47048311
2531698705,amenity=restaurant,-329245.907198082,4472763.21213286
2531844206,amenity=restaurant,-322491.080477237,4475037.34523778
2610693574,amenity=restaurant,-314977.036475275,4450928.77169425
2610841302,amenity=restaurant,-320874.323679832,4467063.55156049
2611847131,amenity=restaurant,-319276.525488215,4465250.1706949
2614217390,amenity=restaurant,-323548.801921237,4472007.25428335
2614217392,amenity=restaurant,-322969.594210165,4472044.51305046
2620527827,amenity=restaurant,-319393.076855804,4471456.70632497
2620557392,amenity=restaurant,-319186.130411775,4471403.38911019
2621131368,amenity=restaurant,-325236.299658491,4474420.55061215
2621160948,amenity=restaurant,-323053.244160994,4474307.93355467
2621160949,amenity=restaurant,-322906.557873848,4474292.74581014
2621160951,amenity=restaurant,-322800.418090069,4474273.02836041
2621160956,amenity=restaurant,-322810.955030257,4474348.92754443
2623025679,amenity=restaurant,-325037.667680541,4474934.64666708
2623032898,amenity=restaurant,-326611.021653654,4474123.98856306
2623034918,"amenity=restaurant,name:en=Pizza Hut",-326513.232671791,4473760.75794944
2636405932,amenity=restaurant,-314051.151444559,4450648.59755576
2636405956,amenity=restaurant,-313802.832301236,4450374.70902132
2684958523,amenity=restaurant,-321852.938618613,4467346.81615034
2686612097,amenity=restaurant,-320949.424428844,4467502.63682055
2689602235,amenity=restaurant,-322008.320940453,4467492.12439263
2689602241,"amenity=restaurant,name:en=Dali Courtyard",-321286.039629672,4467369.01450572
2730495622,amenity=restaurant,-318274.66197539,4466440.9705663
2735715763,amenity=restaurant,-322815.244467715,4474290.21006413
2735715791,amenity=restaurant,-323064.184854026,4474310.3883689
2738678606,amenity=restaurant,-319440.821888268,4474241.60774122
2738733823,amenity=restaurant,-319532.529873157,4474763.16222619
2738812694,amenity=restaurant,-323244.080363718,4461549.34185337
2744627048,amenity=restaurant,-320502.628985588,4474118.92371754
2744634429,amenity=restaurant,-320878.068349189,4474211.44918359
2753132903,amenity=restaurant,-320199.944193149,4467161.59986943
2753161499,amenity=restaurant,-323036.726302884,4474284.98043821
2753167754,amenity=restaurant,-323225.004621476,4474378.16423818
2782573120,amenity=restaurant,-319329.366595213,4475957.33497009
2783263301,amenity=restaurant,-322489.34675551,4475055.23263554
2783325953,amenity=restaurant,-326343.074631001,4473742.86906134
2783328738,amenity=restaurant,-326343.087745166,4473776.77506243
2787221711,amenity=restaurant,-323049.563614919,4474630.23239821
2795924280,amenity=restaurant,-317741.764582192,4477175.97953687
2803000701,amenity=restaurant,-325270.716075629,4464820.56913339
2803002801,amenity=restaurant,-325107.947836657,4464965.12239258
2803005902,amenity=restaurant,-325228.930222301,4465025.61782792
2803012401,amenity=restaurant,-320649.620922785,4467541.45798358
2803022301,amenity=restaurant,-320707.562800891,4467575.44969232
2803024101,amenity=restaurant,-320722.881746945,4467574.07178834
2803032301,amenity=restaurant,-320868.915674855,4467263.67798125
2814665078,amenity=restaurant,-331421.625294782,4464712.83322306
2819845701,amenity=restaurant,-321351.868525315,4474036.86581781
2824423201,amenity=restaurant,-319067.82097421,4477684.89657822
2825684601,amenity=restaurant,-319107.671320645,4477889.39927135
2833796836,"amenity=restaurant,name:en=Pizza Hut",-313539.125198565,4470434.60234488
2852183254,amenity=restaurant,-319374.250714122,4474683.85221375
2852183259,amenity=restaurant,-319368.754130293,4474667.00511438
2854280901,amenity=restaurant,-319532.322296774,4474653.46474979
2854307522,amenity=restaurant,-319003.213664253,4477497.95279222
2854308910,amenity=restaurant,-320423.839469941,4474187.27443936
2854308911,amenity=restaurant,-320334.521771585,4474305.31629322
2858027401,amenity=restaurant,-323996.797823181,4473503.80742934
2858062102,amenity=restaurant,-324034.811664316,4473599.976921
2859271101,amenity=restaurant,-320624.134872991,4474115.01886416
2859285701,amenity=restaurant,-319058.70255138,4477559.14055662
2859286601,amenity=restaurant,-319021.193936483,4477545.83041497
2861263801,amenity=restaurant,-319068.186993563,4477027.28220551
2861309128,amenity=restaurant,-319059.75035049,4477571.40547043
2861507807,amenity=restaurant,-330610.387407648,4461741.78212935
2866041601,amenity=restaurant,-322922.401541779,4455822.97873415
2866043401,amenity=restaurant,-322807.670650223,4456198.95191844
2866043701,amenity=restaurant,-322809.663873275,4456232.61491795
2866044001,amenity=restaurant,-322801.41631889,4456291.06925424
2866090401,amenity=restaurant,-322788.759820698,4456614.36859749
2867824621,amenity=restaurant,-319070.510696316,4477696.78813113
2868278901,amenity=restaurant,-319132.365401237,4477274.79902107
2868282501,amenity=restaurant,-319536.587075674,4474631.74303858
2871865149,amenity=restaurant,-326697.125971698,4473831.69981721
2872733101,amenity=restaurant,-321344.581690319,4474061.63758883
2884918847,amenity=restaurant,-326084.299784453,4459423.08316101
2905507845,amenity=restaurant,-323053.067686896,4473844.47558014
2905509867,amenity=restaurant,-322990.977523867,4473850.6563208
2905723001,amenity=restaurant,-323061.333106783,4473843.3497303
2914402955,amenity=restaurant,-323323.473150198,4468018.53254618
2916974874,amenity=restaurant,-322004.299220581,4467057.21345396
2919681740,amenity=restaurant,-322511.732462557,4474258.23472455
2922859901,amenity=restaurant,-319567.955771061,4474120.50417055
2922895674,amenity=restaurant,-319181.956675743,4475776.78138279
2924752812,amenity=restaurant,-325697.499511952,4472405.65790467
2924754019,amenity=restaurant,-325929.413652535,4472454.36153996
2926904802,amenity=restaurant,-322804.736046864,4474348.76746913
2926904803,amenity=restaurant,-322367.888640812,4474247.42190578
2926927301,amenity=restaurant,-322451.293090731,4474249.0789645
2941805802,amenity=restaurant,-320723.851507196,4473675.95404025
2945347585,amenity=restaurant,-320016.726362108,4467869.72106876
2948739534,amenity=restaurant,-319700.543014446,4473207.52829681
2948740033,amenity=restaurant,-320064.193937851,4473230.36247353
2948740933,amenity=restaurant,-319056.103502433,4472963.47327356
2948745833,amenity=restaurant,-315822.109159339,4473000.15781456
2948749233,amenity=restaurant,-315506.650145283,4472979.01715143
2948749433,amenity=restaurant,-315510.126625203,4472981.30692088
2948749434,amenity=restaurant,-315352.553336032,4473029.02736189
2948790333,amenity=restaurant,-315329.549108015,4473025.52902416
2948815133,amenity=restaurant,-316111.115133617,4473214.7134795
2948815333,amenity=restaurant,-316111.303232356,4473196.15478243
2948818434,amenity=restaurant,-319686.620716363,4473250.38622137
2948819033,"amenity=restaurant,name:en=Liying Restaurant",-319989.055231027,4473272.20026255
2948819434,amenity=restaurant,-320616.68167134,4474097.54086065
2957106133,amenity=restaurant,-320249.047196304,4473718.81940091
2957106533,"amenity=restaurant,name:en=Yonghe King",-320221.975801647,4473677.02449565
2957106933,amenity=restaurant,-320241.984452952,4473681.00100554
2957128234,amenity=restaurant,-320126.443378961,4473666.64225367
2957128235,amenity=restaurant,-320673.773939276,4473692.80662904
2957157733,amenity=restaurant,-320547.205506549,4473745.60108178
2957170433,amenity=restaurant,-320761.564013626,4473722.62507133
2957172834,amenity=restaurant,-320812.120786924,4473718.88890219
2957172836,amenity=restaurant,-320934.413206362,4473722.9560367
2957175334,amenity=restaurant,-320915.802688157,4473722.84614576
2957175335,amenity=restaurant,-320921.789388967,4473684.53122767
2957175733,amenity=restaurant,-320864.355159049,4473717.25003486
2980402333,amenity=restaurant,-319016.031868619,4477541.5532479
2981978051,amenity=restaurant,-323084.228097055,4473847.87402999
2981984033,amenity=restaurant,-323084.334495223,4473812.74593141
2981984634,amenity=restaurant,-322845.581363715,4473803.37910669
2981986533,amenity=restaurant,-322901.512402181,4473802.04425859
2981991733,amenity=restaurant,-323044.136883531,4474130.47566695
2981991933,amenity=restaurant,-323042.340189322,4474146.94853882
2981992233,amenity=restaurant,-323046.509148625,4474177.02422957
2982154833,amenity=restaurant,-321319.150437608,4473859.19333218
2982156033,amenity=restaurant,-321317.551455845,4473873.88521386
2982156433,amenity=restaurant,-321328.594138738,4473875.08704718
2982157533,amenity=restaurant,-321329.398459951,4473884.40947135
2982157733,amenity=restaurant,-321331.880084058,4473895.8289988
2982159033,amenity=restaurant,-321315.964583306,4473888.4657928
2982159833,amenity=restaurant,-321328.900079648,4473923.20932308
2982160233,amenity=restaurant,-321316.059833028,4473921.8118311
2982162733,amenity=restaurant,-321315.071309222,4473947.6069653
2982162734,amenity=restaurant,-321331.192607149,4473953.07805217
2982167733,amenity=restaurant,-321315.54933768,4473960.72297501
2982167734,amenity=restaurant,-321307.993815617,4473961.70258475
2982167735,amenity=restaurant,-321336.353144442,4474025.82955256
2982170535,amenity=restaurant,-321353.562528571,4474055.52000256
2982172133,amenity=restaurant,-321332.96968044,4474005.18957383
2982173433,amenity=restaurant,-321320.129573044,4474003.79205373
2982174633,amenity=restaurant,-321335.463308971,4474016.49780715
2982177833,amenity=restaurant,-321323.517776612,4474041.10038473
2983941847,amenity=restaurant,-319588.349941342,4474120.9174607
2983970833,amenity=restaurant,-319551.43567237,4474118.70987973
3024819370,amenity=restaurant,-316197.468688974,4468546.3994704
3036848436,amenity=restaurant,-323314.35075106,4475520.62048365
3036848536,amenity=restaurant,-323320.850640077,4475443.61586438
3036848537,amenity=restaurant,-323316.744118744,4475498.69378743
3036848635,amenity=restaurant,-323230.959979001,4475296.73554686
3036848934,amenity=restaurant,-323245.875686918,4475296.5613226
3040949438,amenity=restaurant,-329247.141052846,4472815.25695189
3042621633,amenity=restaurant,-329126.416106798,4472859.11142699
3044947860,"amenity=restaurant,name:en=Pizza Hut",-328314.74646533,4472159.07753427
3049750133,amenity=restaurant,-321508.520587002,4473946.47748576
3049751233,amenity=restaurant,-321516.692052294,4473717.84496756
3049772633,amenity=restaurant,-322015.359094611,4473951.66557333
3049832126,amenity=restaurant,-317114.158260182,4465360.59368724
3053673870,amenity=restaurant,-326700.973247766,4466430.85087653
3064361033,amenity=restaurant,-328139.320559213,4468884.84296181
3064367533,amenity=restaurant,-328140.122808064,4468864.77888068
3064819747,amenity=restaurant,-327602.408224202,4467762.09851293
